date,positive,probableCases,negative,policy_date,state_name,state_code,party
2020-11-05,5004.0,73.0,65463.0,,,,
2020-11-04,4903.0,73.0,64853.0,,,,
2020-11-03,4812.0,64.0,64216.0,,,,
2020-11-02,4693.0,49.0,62971.0,,,,
2020-11-01,4690.0,49.0,62873.0,,,,
2020-10-31,4681.0,49.0,62771.0,,,,
2020-10-30,4628.0,49.0,62401.0,,,,
2020-10-29,4549.0,45.0,61836.0,,,,
2020-10-28,4466.0,34.0,61198.0,,,,
2020-10-27,4418.0,34.0,60627.0,,,,
2020-10-26,4336.0,28.0,60118.0,,,,
2020-10-25,4216.0,20.0,59278.0,,,,
2020-10-24,4175.0,20.0,59065.0,,,,
2020-10-23,4141.0,20.0,58765.0,,,,
2020-10-22,4056.0,19.0,58231.0,,,,
2020-10-21,3968.0,18.0,57275.0,,,,
2020-10-20,3886.0,17.0,56620.0,,,,
2020-10-19,3756.0,14.0,55793.0,,,,
2020-10-18,3675.0,11.0,55293.0,,,,
2020-10-17,3617.0,11.0,55063.0,,,,
2020-10-16,3538.0,11.0,54584.0,,,,
2020-10-15,3427.0,10.0,54038.0,,,,
2020-10-14,3341.0,10.0,53553.0,,,,
2020-10-13,3266.0,9.0,53102.0,,,,
2020-10-12,3170.0,9.0,52520.0,,,,
2020-10-11,3078.0,7.0,51893.0,,,,
2020-10-10,3056.0,7.0,51760.0,,,,
2020-10-09,2989.0,7.0,51506.0,,,,
2020-10-08,2934.0,5.0,51137.0,,,,
2020-10-07,2868.0,4.0,50620.0,,,,
2020-10-06,2814.0,4.0,50198.0,,,,
2020-10-05,2753.0,2.0,49612.0,,,,
2020-10-04,2699.0,2.0,49057.0,,,,
2020-10-03,2699.0,2.0,49057.0,,,,
2020-10-02,2617.0,2.0,48501.0,,,,
2020-10-01,2550.0,2.0,47998.0,,,,
2020-09-30,2488.0,2.0,47626.0,,,,
2020-09-29,2443.0,0.0,47284.0,,,,
2020-09-28,2390.0,0.0,46821.0,,,,
2020-09-27,2354.0,0.0,46365.0,,,,
2020-09-26,2354.0,0.0,46365.0,,,,
2020-09-25,2286.0,0.0,45970.0,,,,
2020-09-24,2263.0,0.0,45424.0,,,,
2020-09-23,2235.0,0.0,45016.0,,,,
2020-09-22,2190.0,0.0,44638.0,,,,
2020-09-21,2147.0,0.0,44207.0,,,,
2020-09-20,2117.0,0.0,43841.0,,,,
2020-09-19,2117.0,0.0,43841.0,,,,
2020-09-18,2074.0,0.0,43579.0,,,,
2020-09-17,2045.0,0.0,43208.0,,,,
2020-09-16,2013.0,0.0,42838.0,,,,
2020-09-15,1966.0,0.0,42363.0,,,,
2020-09-14,1927.0,0.0,41967.0,,,,
2020-09-13,1891.0,0.0,41472.0,,,,
2020-09-12,1891.0,0.0,41472.0,,,,
2020-09-11,1863.0,0.0,41150.0,,,,
2020-09-10,1846.0,0.0,40772.0,,,,
2020-09-09,1758.0,0.0,40337.0,,,,
2020-09-08,1713.0,0.0,39699.0,,,,
2020-09-07,1671.0,0.0,39070.0,,,,
2020-09-06,1671.0,0.0,39070.0,,,,
2020-09-05,1671.0,0.0,39070.0,,,,
2020-09-04,1619.0,0.0,38493.0,,,,
2020-09-03,1560.0,0.0,37930.0,,,,
2020-09-02,1494.0,8.0,37277.0,,,,
2020-09-01,1447.0,8.0,36875.0,,,,
2020-08-31,1395.0,8.0,36489.0,,,,
2020-08-30,1347.0,8.0,36113.0,,,,
2020-08-29,1347.0,8.0,36113.0,,,,
2020-08-28,1287.0,8.0,35639.0,,,,
2020-08-27,1232.0,8.0,35124.0,,,,
2020-08-26,1120.0,8.0,34234.0,,,,
2020-08-25,984.0,8.0,33418.0,,,,
2020-08-24,907.0,8.0,32564.0,,,,
2020-08-23,820.0,8.0,31771.0,,,,
2020-08-22,767.0,8.0,30749.0,,,,
2020-08-21,767.0,8.0,30749.0,,,,
2020-08-20,704.0,8.0,29988.0,,,,
2020-08-19,599.0,8.0,29151.0,,,,
2020-08-18,577.0,8.0,28649.0,,,,
2020-08-17,558.0,8.0,28215.0,,,,
2020-08-16,516.0,8.0,27257.0,,,,
2020-08-15,502.0,8.0,26594.0,,,,
2020-08-14,502.0,8.0,26594.0,,,,
2020-08-13,477.0,8.0,26203.0,,,,
2020-08-12,449.0,8.0,25787.0,,,,
2020-08-11,434.0,8.0,25182.0,,,,
2020-08-10,418.0,8.0,24658.0,,,,
2020-08-09,412.0,8.0,24117.0,,,,
2020-08-08,412.0,8.0,24117.0,,,,
2020-08-07,411.0,8.0,23951.0,,,,
2020-08-06,397.0,8.0,23480.0,,,,
2020-08-05,389.0,8.0,23046.0,,,,
2020-08-04,375.0,8.0,22548.0,,,,
2020-08-03,368.0,8.0,22205.0,,,,
2020-08-02,367.0,8.0,21685.0,,,,
2020-08-01,367.0,8.0,21685.0,,,,
2020-07-31,356.0,8.0,21526.0,,,,
2020-07-30,354.0,8.0,21188.0,,,,
2020-07-29,351.0,8.0,20978.0,,,,
2020-07-28,349.0,8.0,20443.0,,,,
2020-07-27,346.0,8.0,20135.0,,,,
2020-07-26,337.0,8.0,19695.0,,,,
2020-07-25,337.0,8.0,19695.0,,,,
2020-07-24,337.0,8.0,19132.0,,,,
2020-07-23,332.0,8.0,19132.0,,,,
2020-07-22,330.0,8.0,18752.0,,,,
2020-07-21,327.0,8.0,18430.0,,,,
2020-07-20,319.0,8.0,18252.0,,,,
2020-07-19,315.0,8.0,17938.0,,,,
2020-07-18,315.0,8.0,17938.0,,,,
2020-07-17,314.0,8.0,17938.0,,,,
2020-07-16,314.0,8.0,17697.0,,,,
2020-07-15,313.0,8.0,17514.0,,,,
2020-07-14,312.0,8.0,17225.0,,,,
2020-07-13,312.0,8.0,17030.0,,,,
2020-07-12,312.0,8.0,16667.0,,,,
2020-07-11,312.0,8.0,16667.0,,,,
2020-07-10,310.0,8.0,16556.0,,,,
2020-07-09,309.0,8.0,16223.0,,,,
2020-07-08,307.0,8.0,15833.0,,,,
2020-07-07,303.0,8.0,15608.0,,,,
2020-07-06,301.0,8.0,15248.0,,,,
2020-07-05,288.0,8.0,14666.0,,,,
2020-07-04,288.0,8.0,14666.0,,,,
2020-07-03,286.0,8.0,14263.0,,,,
2020-07-02,280.0,8.0,13653.0,,,,
2020-07-01,267.0,8.0,13517.0,,,,
2020-06-30,259.0,8.0,13056.0,,,,
2020-06-29,255.0,8.0,12659.0,,,,
2020-06-28,248.0,8.0,12130.0,,,,
2020-06-27,248.0,8.0,11903.0,,,,
2020-06-26,248.0,8.0,11644.0,,,,
2020-06-25,245.0,8.0,11173.0,,,,
2020-06-24,231.0,8.0,10807.0,,,,
2020-06-23,225.0,8.0,10426.0,,,,
2020-06-22,224.0,8.0,10180.0,,,,
2020-06-21,222.0,8.0,9788.0,,,,
2020-06-20,222.0,8.0,9788.0,,,,
2020-06-19,200.0,8.0,9515.0,,,,
2020-06-18,193.0,8.0,9395.0,,,,
2020-06-17,188.0,8.0,9010.0,,,,
2020-06-16,186.0,8.0,8846.0,,,,
2020-06-15,185.0,8.0,8573.0,,,,
2020-06-14,185.0,8.0,8358.0,,,,
2020-06-13,185.0,0.0,8358.0,,,,
2020-06-12,184.0,10.0,8343.0,,,,
2020-06-11,183.0,8.0,8197.0,,,,
2020-06-10,182.0,8.0,8100.0,,,,
2020-06-09,180.0,8.0,7796.0,,,,
2020-06-08,179.0,8.0,7550.0,,,,
2020-06-07,179.0,8.0,7284.0,,,,
2020-06-06,179.0,8.0,7284.0,,,,
2020-06-05,179.0,8.0,7195.0,,,,
2020-06-04,179.0,8.0,6805.0,,,,
2020-06-03,178.0,8.0,6549.0,,,,
2020-06-02,177.0,10.0,6214.0,,,,
2020-06-01,175.0,8.0,6141.0,,,,
2020-05-31,173.0,7.0,5929.0,,,,
2020-05-30,173.0,7.0,5929.0,,,,
2020-05-29,172.0,7.0,5923.0,,,,
2020-05-28,172.0,8.0,5790.0,,,,
2020-05-27,170.0,7.0,5515.0,,,,
2020-05-26,169.0,8.0,5515.0,,,,
2020-05-25,166.0,5.0,5403.0,,,,
2020-05-24,166.0,5.0,5403.0,,,,
2020-05-23,165.0,5.0,5194.0,,,,
2020-05-22,165.0,5.0,5114.0,,,,
2020-05-21,165.0,5.0,4899.0,,,,
2020-05-20,165.0,5.0,4807.0,,,,
2020-05-19,154.0,5.0,4673.0,,,,
2020-05-18,154.0,5.0,4569.0,,,,
2020-05-17,154.0,5.0,4450.0,,,,
2020-05-16,154.0,5.0,4365.0,,,,
2020-05-15,154.0,4.0,4361.0,,,,
2020-05-14,153.0,4.0,4226.0,,,,
2020-05-13,152.0,4.0,4110.0,,,,
2020-05-12,152.0,4.0,3939.0,,,,
2020-05-11,151.0,4.0,3838.0,,,,
2020-05-10,151.0,4.0,3643.0,,,,
2020-05-09,151.0,4.0,3643.0,,,,
2020-05-08,151.0,4.0,3626.0,,,,
2020-05-07,151.0,4.0,3564.0,,,,
2020-05-06,151.0,4.0,3476.0,,,,
2020-05-05,149.0,4.0,3341.0,,,,
2020-05-04,149.0,4.0,3242.0,,,,
2020-05-03,150.0,4.0,3152.0,,,,
2020-05-02,148.0,4.0,3040.0,,,,
2020-05-01,146.0,4.0,2859.0,,,,
2020-04-30,146.0,4.0,1962.0,,,,
2020-04-29,145.0,4.0,1702.0,,,,
2020-04-28,144.0,4.0,1538.0,,,,
2020-04-27,142.0,4.0,1424.0,,,,
2020-04-26,141.0,4.0,1387.0,,,,
2020-04-25,141.0,4.0,1308.0,,,,
2020-04-24,140.0,4.0,1233.0,,,,
2020-04-23,138.0,3.0,1180.0,,,,
2020-04-22,134.0,3.0,1086.0,,,,
2020-04-21,133.0,3.0,1033.0,,,,
2020-04-20,133.0,3.0,991.0,,,,
2020-04-19,133.0,3.0,943.0,,,,
2020-04-18,133.0,,943.0,,,,
2020-04-17,133.0,,940.0,,,,
2020-04-16,133.0,,870.0,,,,
2020-04-15,133.0,,843.0,,,,
2020-04-14,133.0,,811.0,,,,
2020-04-13,133.0,,770.0,,,,
2020-04-12,133.0,,693.0,,,,
2020-04-11,133.0,,693.0,,,,
2020-04-10,130.0,,662.0,,,,
2020-04-09,128.0,,593.0,,,,
2020-04-08,125.0,,562.0,,,,
2020-04-07,121.0,,529.0,,,,
2020-04-06,113.0,,505.0,,,,
2020-04-05,112.0,,493.0,,,,
2020-04-04,93.0,,472.0,,,,
2020-04-03,84.0,,459.0,,,,
2020-04-02,82.0,,442.0,,,,
2020-04-01,77.0,,406.0,,,,
2020-03-31,69.0,,371.0,,,,
2020-03-30,58.0,,352.0,,,,
2020-03-29,56.0,,334.0,,,,
2020-03-28,55.0,,299.0,,,,
2020-03-27,51.0,,299.0,,,,
2020-03-26,45.0,,263.0,,,,
2020-03-25,37.0,,233.0,,,,
2020-03-24,32.0,,201.0,,,,
2020-03-23,29.0,,161.0,,,,
2020-03-22,27.0,,126.0,,,,
2020-03-21,15.0,,108.0,,,,
2020-03-20,14.0,,86.0,,,,
2020-03-19,12.0,,69.0,,,,
2020-03-18,8.0,,57.0,,,,
2020-03-17,5.0,,41.0,,,,
2020-03-16,3.0,,23.0,,,,
2020-12-04,18605.0,315.0,295153.0,2020-05-31,Hawaii,HI,democrat
2020-12-03,18484.0,298.0,295153.0,2020-05-31,Hawaii,HI,democrat
2020-12-02,18342.0,298.0,295153.0,2020-05-31,Hawaii,HI,democrat
2020-12-01,18266.0,298.0,295153.0,2020-05-31,Hawaii,HI,democrat
2020-11-30,18223.0,298.0,295153.0,2020-05-31,Hawaii,HI,democrat
2020-11-29,18138.0,298.0,295153.0,2020-05-31,Hawaii,HI,democrat
2020-11-28,18082.0,298.0,295153.0,2020-05-31,Hawaii,HI,democrat
2020-11-27,18006.0,298.0,295153.0,2020-05-31,Hawaii,HI,democrat
2020-11-26,17881.0,263.0,295153.0,2020-05-31,Hawaii,HI,democrat
2020-11-25,17764.0,263.0,295153.0,2020-05-31,Hawaii,HI,democrat
2020-11-24,17656.0,263.0,295153.0,2020-05-31,Hawaii,HI,democrat
2020-11-23,17596.0,263.0,295153.0,2020-05-31,Hawaii,HI,democrat
2020-11-22,17483.0,263.0,295153.0,2020-05-31,Hawaii,HI,democrat
2020-11-21,17361.0,263.0,295153.0,2020-05-31,Hawaii,HI,democrat
2020-11-20,17199.0,263.0,295153.0,2020-05-31,Hawaii,HI,democrat
2020-11-19,17081.0,240.0,295153.0,2020-05-31,Hawaii,HI,democrat
2020-11-18,16974.0,240.0,295153.0,2020-05-31,Hawaii,HI,democrat
2020-11-17,16905.0,240.0,295153.0,2020-05-31,Hawaii,HI,democrat
2020-11-16,16853.0,240.0,295153.0,2020-05-31,Hawaii,HI,democrat
2020-11-15,16759.0,240.0,295153.0,2020-05-31,Hawaii,HI,democrat
2020-11-14,16652.0,240.0,295153.0,2020-05-31,Hawaii,HI,democrat
2020-11-13,16534.0,232.0,295153.0,2020-05-31,Hawaii,HI,democrat
2020-11-12,16437.0,232.0,295153.0,2020-05-31,Hawaii,HI,democrat
2020-11-11,16320.0,232.0,295153.0,2020-05-31,Hawaii,HI,democrat
2020-11-10,16242.0,232.0,295153.0,2020-05-31,Hawaii,HI,democrat
2020-11-09,16179.0,232.0,295153.0,2020-05-31,Hawaii,HI,democrat
2020-11-08,16051.0,232.0,295153.0,2020-05-31,Hawaii,HI,democrat
2020-11-07,15923.0,232.0,295153.0,2020-05-31,Hawaii,HI,democrat
2020-11-06,15785.0,213.0,295153.0,2020-05-31,Hawaii,HI,democrat
2020-11-05,15686.0,213.0,295153.0,2020-05-31,Hawaii,HI,democrat
2020-11-04,15531.0,213.0,295153.0,2020-05-31,Hawaii,HI,democrat
2020-11-03,15444.0,213.0,295153.0,2020-05-31,Hawaii,HI,democrat
2020-11-02,15367.0,213.0,295153.0,2020-05-31,Hawaii,HI,democrat
2020-11-01,15284.0,213.0,295153.0,2020-05-31,Hawaii,HI,democrat
2020-10-31,15216.0,213.0,295153.0,2020-05-31,Hawaii,HI,democrat
2020-10-30,15116.0,205.0,295153.0,2020-05-31,Hawaii,HI,democrat
2020-10-29,15039.0,205.0,295153.0,2020-05-31,Hawaii,HI,democrat
2020-10-28,14978.0,205.0,295153.0,2020-05-31,Hawaii,HI,democrat
2020-10-27,14914.0,205.0,295153.0,2020-05-31,Hawaii,HI,democrat
2020-10-26,14877.0,205.0,295153.0,2020-05-31,Hawaii,HI,democrat
2020-10-25,14758.0,205.0,295153.0,2020-05-31,Hawaii,HI,democrat
2020-10-24,14669.0,205.0,295153.0,2020-05-31,Hawaii,HI,democrat
2020-10-23,14529.0,194.0,295153.0,2020-05-31,Hawaii,HI,democrat
2020-10-22,14427.0,194.0,295153.0,2020-05-31,Hawaii,HI,democrat
2020-10-21,14350.0,194.0,295153.0,2020-05-31,Hawaii,HI,democrat
2020-10-20,14262.0,194.0,295153.0,2020-05-31,Hawaii,HI,democrat
2020-10-19,14225.0,194.0,295153.0,2020-05-31,Hawaii,HI,democrat
2020-10-18,14143.0,194.0,295153.0,2020-05-31,Hawaii,HI,democrat
2020-10-17,14047.0,194.0,295153.0,2020-05-31,Hawaii,HI,democrat
2020-10-16,13962.0,198.0,295153.0,2020-05-31,Hawaii,HI,democrat
2020-10-15,13872.0,198.0,295153.0,2020-05-31,Hawaii,HI,democrat
2020-10-14,13773.0,198.0,295153.0,2020-05-31,Hawaii,HI,democrat
2020-10-13,13712.0,198.0,295153.0,2020-05-31,Hawaii,HI,democrat
2020-10-12,13670.0,198.0,295153.0,2020-05-31,Hawaii,HI,democrat
2020-10-11,13569.0,198.0,295153.0,2020-05-31,Hawaii,HI,democrat
2020-10-10,13498.0,198.0,295153.0,2020-05-31,Hawaii,HI,democrat
2020-10-09,13333.0,187.0,295153.0,2020-05-31,Hawaii,HI,democrat
2020-10-08,13232.0,187.0,295153.0,2020-05-31,Hawaii,HI,democrat
2020-10-07,13124.0,187.0,295153.0,2020-05-31,Hawaii,HI,democrat
2020-10-06,13041.0,187.0,293987.0,2020-05-31,Hawaii,HI,democrat
2020-10-05,12991.0,187.0,293121.0,2020-05-31,Hawaii,HI,democrat
2020-10-04,12921.0,187.0,291228.0,2020-05-31,Hawaii,HI,democrat
2020-10-03,12788.0,187.0,289425.0,2020-05-31,Hawaii,HI,democrat
2020-10-02,12694.0,179.0,287765.0,2020-05-31,Hawaii,HI,democrat
2020-10-01,12589.0,179.0,286053.0,2020-05-31,Hawaii,HI,democrat
2020-09-30,12469.0,179.0,284211.0,2020-05-31,Hawaii,HI,democrat
2020-09-29,12382.0,179.0,284211.0,2020-05-31,Hawaii,HI,democrat
2020-09-28,12295.0,179.0,281446.0,2020-05-31,Hawaii,HI,democrat
2020-09-27,12197.0,179.0,279639.0,2020-05-31,Hawaii,HI,democrat
2020-09-26,12070.0,179.0,278076.0,2020-05-31,Hawaii,HI,democrat
2020-09-25,11938.0,159.0,275096.0,2020-05-31,Hawaii,HI,democrat
2020-09-24,11848.0,159.0,275096.0,2020-05-31,Hawaii,HI,democrat
2020-09-23,11681.0,159.0,272547.0,2020-05-31,Hawaii,HI,democrat
2020-09-22,11618.0,159.0,271121.0,2020-05-31,Hawaii,HI,democrat
2020-09-21,11562.0,159.0,270015.0,2020-05-31,Hawaii,HI,democrat
2020-09-20,11485.0,159.0,268523.0,2020-05-31,Hawaii,HI,democrat
2020-09-19,11376.0,159.0,268523.0,2020-05-31,Hawaii,HI,democrat
2020-09-18,11239.0,134.0,258224.0,2020-05-31,Hawaii,HI,democrat
2020-09-17,11080.0,134.0,254554.0,2020-05-31,Hawaii,HI,democrat
2020-09-16,10978.0,134.0,252164.0,2020-05-31,Hawaii,HI,democrat
2020-09-15,10913.0,134.0,251128.0,2020-05-31,Hawaii,HI,democrat
2020-09-14,10834.0,134.0,248831.0,2020-05-31,Hawaii,HI,democrat
2020-09-13,10722.0,134.0,244811.0,2020-05-31,Hawaii,HI,democrat
2020-09-12,10593.0,134.0,239580.0,2020-05-31,Hawaii,HI,democrat
2020-09-11,10423.0,131.0,236191.0,2020-05-31,Hawaii,HI,democrat
2020-09-10,10254.0,131.0,229149.0,2020-05-31,Hawaii,HI,democrat
2020-09-09,10156.0,131.0,227761.0,2020-05-31,Hawaii,HI,democrat
2020-09-08,9959.0,,227053.0,2020-05-31,Hawaii,HI,democrat
2020-09-07,9855.0,,225048.0,2020-05-31,Hawaii,HI,democrat
2020-09-06,9693.0,,220103.0,2020-05-31,Hawaii,HI,democrat
2020-09-05,9473.0,,211918.0,2020-05-31,Hawaii,HI,democrat
2020-09-04,9202.0,,204520.0,2020-05-31,Hawaii,HI,democrat
2020-09-03,8991.0,,198440.0,2020-05-31,Hawaii,HI,democrat
2020-09-02,8653.0,,193533.0,2020-05-31,Hawaii,HI,democrat
2020-09-01,8472.0,,189710.0,2020-05-31,Hawaii,HI,democrat
2020-08-31,8339.0,,188380.0,2020-05-31,Hawaii,HI,democrat
2020-08-30,8139.0,,185796.0,2020-05-31,Hawaii,HI,democrat
2020-08-29,7830.0,,183080.0,2020-05-31,Hawaii,HI,democrat
2020-08-28,7566.0,,180587.0,2020-05-31,Hawaii,HI,democrat
2020-08-27,7260.0,,178415.0,2020-05-31,Hawaii,HI,democrat
2020-08-26,6984.0,,176173.0,2020-05-31,Hawaii,HI,democrat
2020-08-25,6984.0,,173866.0,2020-05-31,Hawaii,HI,democrat
2020-08-24,6600.0,,172224.0,2020-05-31,Hawaii,HI,democrat
2020-08-23,6356.0,,169828.0,2020-05-31,Hawaii,HI,democrat
2020-08-22,6072.0,,167478.0,2020-05-31,Hawaii,HI,democrat
2020-08-21,5844.0,,162828.0,2020-05-31,Hawaii,HI,democrat
2020-08-20,5844.0,,162828.0,2020-05-31,Hawaii,HI,democrat
2020-08-19,5609.0,,160504.0,2020-05-31,Hawaii,HI,democrat
2020-08-18,5215.0,,158984.0,2020-05-31,Hawaii,HI,democrat
2020-08-17,5042.0,,156906.0,2020-05-31,Hawaii,HI,democrat
2020-08-16,4825.0,,154474.0,2020-05-31,Hawaii,HI,democrat
2020-08-15,4543.0,,151723.0,2020-05-31,Hawaii,HI,democrat
2020-08-14,4312.0,,149305.0,2020-05-31,Hawaii,HI,democrat
2020-08-13,4312.0,,146275.0,2020-05-31,Hawaii,HI,democrat
2020-08-12,3958.0,,146275.0,2020-05-31,Hawaii,HI,democrat
2020-08-11,3638.0,,142198.0,2020-05-31,Hawaii,HI,democrat
2020-08-10,3498.0,,138598.0,2020-05-31,Hawaii,HI,democrat
2020-08-09,3346.0,,138598.0,2020-05-31,Hawaii,HI,democrat
2020-08-08,3115.0,,136131.0,2020-05-31,Hawaii,HI,democrat
2020-08-07,2914.0,,132370.0,2020-05-31,Hawaii,HI,democrat
2020-08-06,2763.0,,132146.0,2020-05-31,Hawaii,HI,democrat
2020-08-05,2591.0,,129935.0,2020-05-31,Hawaii,HI,democrat
2020-08-04,2448.0,,128264.0,2020-05-31,Hawaii,HI,democrat
2020-08-03,2242.0,,125037.0,2020-05-31,Hawaii,HI,democrat
2020-08-02,2197.0,,124444.0,2020-05-31,Hawaii,HI,democrat
2020-08-01,2111.0,,121140.0,2020-05-31,Hawaii,HI,democrat
2020-07-31,1989.0,,119379.0,2020-05-31,Hawaii,HI,democrat
2020-07-30,1865.0,,117347.0,2020-05-31,Hawaii,HI,democrat
2020-07-29,1757.0,,115802.0,2020-05-31,Hawaii,HI,democrat
2020-07-28,1711.0,,114676.0,2020-05-31,Hawaii,HI,democrat
2020-07-27,1683.0,,112432.0,2020-05-31,Hawaii,HI,democrat
2020-07-26,1620.0,,112432.0,2020-05-31,Hawaii,HI,democrat
2020-07-25,1549.0,,111241.0,2020-05-31,Hawaii,HI,democrat
2020-07-24,1490.0,,109801.0,2020-05-31,Hawaii,HI,democrat
2020-07-23,1435.0,,107378.0,2020-05-31,Hawaii,HI,democrat
2020-07-22,1418.0,,106764.0,2020-05-31,Hawaii,HI,democrat
2020-07-21,1393.0,,105390.0,2020-05-31,Hawaii,HI,democrat
2020-07-20,1381.0,,104575.0,2020-05-31,Hawaii,HI,democrat
2020-07-19,1354.0,,103281.0,2020-05-31,Hawaii,HI,democrat
2020-07-18,1334.0,,101661.0,2020-05-31,Hawaii,HI,democrat
2020-07-17,1311.0,,99893.0,2020-05-31,Hawaii,HI,democrat
2020-07-16,1292.0,,98095.0,2020-05-31,Hawaii,HI,democrat
2020-07-15,1264.0,,96293.0,2020-05-31,Hawaii,HI,democrat
2020-07-14,1243.0,,94827.0,2020-05-31,Hawaii,HI,democrat
2020-07-13,1220.0,,93950.0,2020-05-31,Hawaii,HI,democrat
2020-07-12,1200.0,,92720.0,2020-05-31,Hawaii,HI,democrat
2020-07-11,1158.0,,91076.0,2020-05-31,Hawaii,HI,democrat
2020-07-10,1130.0,,89465.0,2020-05-31,Hawaii,HI,democrat
2020-07-09,1094.0,,88058.0,2020-05-31,Hawaii,HI,democrat
2020-07-08,1071.0,,86025.0,2020-05-31,Hawaii,HI,democrat
2020-07-07,1030.0,,84643.0,2020-05-31,Hawaii,HI,democrat
2020-07-06,1023.0,,84035.0,2020-05-31,Hawaii,HI,democrat
2020-07-05,999.0,,83326.0,2020-05-31,Hawaii,HI,democrat
2020-07-04,975.0,,82501.0,2020-05-31,Hawaii,HI,democrat
2020-07-03,946.0,,80672.0,2020-05-31,Hawaii,HI,democrat
2020-07-02,926.0,,79364.0,2020-05-31,Hawaii,HI,democrat
2020-07-01,917.0,,78141.0,2020-05-31,Hawaii,HI,democrat
2020-06-30,900.0,,76843.0,2020-05-31,Hawaii,HI,democrat
2020-06-29,899.0,,76256.0,2020-05-31,Hawaii,HI,democrat
2020-06-28,872.0,,74606.0,2020-05-31,Hawaii,HI,democrat
2020-06-27,866.0,,73435.0,2020-05-31,Hawaii,HI,democrat
2020-06-26,850.0,,72155.0,2020-05-31,Hawaii,HI,democrat
2020-06-25,835.0,,71100.0,2020-05-31,Hawaii,HI,democrat
2020-06-24,819.0,,69720.0,2020-05-31,Hawaii,HI,democrat
2020-06-23,816.0,,68524.0,2020-05-31,Hawaii,HI,democrat
2020-06-22,814.0,,67897.0,2020-05-31,Hawaii,HI,democrat
2020-06-21,803.0,,67057.0,2020-05-31,Hawaii,HI,democrat
2020-06-20,789.0,,65945.0,2020-05-31,Hawaii,HI,democrat
2020-06-19,762.0,,64982.0,2020-05-31,Hawaii,HI,democrat
2020-06-18,744.0,,63630.0,2020-05-31,Hawaii,HI,democrat
2020-06-17,740.0,,62503.0,2020-05-31,Hawaii,HI,democrat
2020-06-16,736.0,,61292.0,2020-05-31,Hawaii,HI,democrat
2020-06-15,728.0,,60746.0,2020-05-31,Hawaii,HI,democrat
2020-06-14,723.0,,59599.0,2020-05-31,Hawaii,HI,democrat
2020-06-13,706.0,,58632.0,2020-05-31,Hawaii,HI,democrat
2020-06-12,692.0,,57887.0,2020-05-31,Hawaii,HI,democrat
2020-06-11,685.0,,56610.0,2020-05-31,Hawaii,HI,democrat
2020-06-10,682.0,,55491.0,2020-05-31,Hawaii,HI,democrat
2020-06-09,676.0,,54798.0,2020-05-31,Hawaii,HI,democrat
2020-06-08,675.0,,54472.0,2020-05-31,Hawaii,HI,democrat
2020-06-07,673.0,,53382.0,2020-05-31,Hawaii,HI,democrat
2020-06-06,664.0,,52593.0,2020-05-31,Hawaii,HI,democrat
2020-06-05,655.0,,51681.0,2020-05-31,Hawaii,HI,democrat
2020-06-04,653.0,,49985.0,2020-05-31,Hawaii,HI,democrat
2020-06-03,653.0,,48855.0,2020-05-31,Hawaii,HI,democrat
2020-06-02,652.0,,48269.0,2020-05-31,Hawaii,HI,democrat
2020-06-01,652.0,,47835.0,2020-05-31,Hawaii,HI,democrat
2020-05-31,651.0,,53969.0,2020-05-31,Hawaii,HI,democrat
2020-05-30,649.0,,53365.0,2020-05-31,Hawaii,HI,democrat
2020-05-29,647.0,,52177.0,2020-05-31,Hawaii,HI,democrat
2020-05-28,644.0,,51195.0,2020-05-31,Hawaii,HI,democrat
2020-05-27,643.0,,50559.0,2020-05-31,Hawaii,HI,democrat
2020-05-26,643.0,,49728.0,2020-05-31,Hawaii,HI,democrat
2020-05-25,643.0,,49728.0,2020-05-31,Hawaii,HI,democrat
2020-05-24,643.0,,48929.0,2020-05-31,Hawaii,HI,democrat
2020-05-23,642.0,,48179.0,2020-05-31,Hawaii,HI,democrat
2020-05-22,647.0,,47338.0,2020-05-31,Hawaii,HI,democrat
2020-05-21,643.0,,46506.0,2020-05-31,Hawaii,HI,democrat
2020-05-20,641.0,,45663.0,2020-05-31,Hawaii,HI,democrat
2020-05-19,640.0,,44383.0,2020-05-31,Hawaii,HI,democrat
2020-05-18,640.0,,41405.0,2020-05-31,Hawaii,HI,democrat
2020-05-17,639.0,,41035.0,2020-05-31,Hawaii,HI,democrat
2020-05-16,638.0,,40245.0,2020-05-31,Hawaii,HI,democrat
2020-05-15,637.0,,38139.0,2020-05-31,Hawaii,HI,democrat
2020-05-14,638.0,,38243.0,2020-05-31,Hawaii,HI,democrat
2020-05-13,635.0,,37730.0,2020-05-31,Hawaii,HI,democrat
2020-05-12,634.0,,37305.0,2020-05-31,Hawaii,HI,democrat
2020-05-11,632.0,,37051.0,2020-05-31,Hawaii,HI,democrat
2020-05-10,631.0,,36639.0,2020-05-31,Hawaii,HI,democrat
2020-05-09,629.0,,35633.0,2020-05-31,Hawaii,HI,democrat
2020-05-08,629.0,,35989.0,2020-05-31,Hawaii,HI,democrat
2020-05-07,626.0,,34915.0,2020-05-31,Hawaii,HI,democrat
2020-05-06,625.0,,34574.0,2020-05-31,Hawaii,HI,democrat
2020-05-05,621.0,,33378.0,2020-05-31,Hawaii,HI,democrat
2020-05-04,620.0,,33246.0,2020-05-31,Hawaii,HI,democrat
